user,lemak,protein,karbohidrat,gula,class
0,9.39,22.47,0.6,0.45,0
0,10.93,22.88,0.33,0.33,1
2,8.28,26.18,0.17,0.02,1
3,3.4,20.89,1.04,1.04,2
2,5.1,22.18,1.06,1.06,1
1,3.13,20.54,0.84,0.81,1
2,8.88,23.95,0.64,0.64,1
3,3.07,26.02,0.68,0.68,1
1,2.92,24.46,0.32,0.0,0
0,3.68,26.49,0.68,0.68,0
1,3.19,23.79,0.18,0.0,1
0,9.35,24.39,0.64,0.64,0
1,9.85,21.61,0.41,0.06,1
0,8.48,25.48,0.7,0.7,0
1,3.59,24.36,0.0,0.0,1
1,9.17,22.45,0.21,0.05,1
3,30.86,20.89,0.0,0.0,2
1,52.33,9.27,0.0,0.0,0
1,3.15,21.61,0.31,0.0,1
2,2.09,20.39,0.0,0.0,1
0,12.14,27.58,0.0,0.0,1
0,5.36,18.29,0.18,0.0,0
0,5.73,29.65,0.0,0.0,0
3,3.48,21.09,0.22,0.0,1
1,10.26,19.45,0.0,0.0,1
1,9.42,28.33,0.02,0.0,1
2,3.14,20.16,0.0,0.0,1
3,3.7,21.5,0.31,0.0,1
0,11.12,17.19,0.16,0.0,0
1,16.94,25.84,0.03,0.0,1
0,9.38,22.27,0.52,0.06,0
0,4.41,27.57,0.0,0.0,0
2,3.39,21.64,0.0,0.0,1
2,3.4,22.54,0.0,0.0,1
2,4.49,28.47,0.0,0.0,1
1,4.23,27.47,0.0,0.0,1
1,3.91,21.65,0.0,0.0,1
2,2.56,31.11,0.0,0.0,1
0,1.71,22.88,0.0,0.0,0
1,16.0,17.99,0.44,0.0,1
3,4.0,21.1,0.21,0.0,1
0,32.93,22.83,1.39,0.0,1
1,20.04,26.69,0.58,0.0,1
1,7.15,30.55,0.0,0.0,1
1,31.42,22.59,1.08,0.0,1
2,21.39,27.14,0.0,0.0,1
3,6.2,31.69,0.57,0.0,1
2,9.84,20.85,0.0,0.0,1
2,17.65,24.15,0.0,0.0,1
0,3.78,21.35,0.82,0.0,0
3,7.14,27.58,0.0,0.0,1
1,6.74,26.14,0.89,0.0,1
3,11.65,27.83,0.0,0.0,2
1,11.65,27.83,0.0,0.0,1
2,11.38,29.2,0.0,0.0,1
3,11.13,24.73,0.83,0.0,2
3,7.94,20.54,0.76,0.0,1
2,10.32,26.48,0.0,0.0,1
3,15.73,26.28,0.0,0.0,2
1,17.56,25.58,0.0,0.0,1
2,18.31,26.4,0.0,0.0,1
2,39.27,12.53,0.83,0.83,1
2,2.78,28.31,1.8,1.2,1
2,0.69,3.99,2.1,0.2,0
0,0.33,2.46,4.02,0.0,0
0,0.18,2.11,4.11,0.0,0
1,0.29,5.33,20.23,0.0,0
0,0.1,4.49,16.14,0.0,0
0,0.15,3.27,10.51,0.99,0
3,0.34,2.89,11.95,0.99,0
1,0.43,2.63,7.75,0.0,0
1,0.5,3.11,9.18,0.84,0
0,0.12,2.2,3.88,1.88,0
1,0.22,2.4,4.11,1.3,0
2,0.18,1.8,2.48,0.0,0
2,0.65,2.14,2.46,1.06,0
0,0.23,3.23,4.1,0.0,0
2,0.42,2.95,1.92,0.32,0
0,0.69,5.3,3.29,0.0,0
2,0.2,3.6,6.68,1.04,0
2,0.17,1.0,3.7,0.0,0
0,0.18,0.84,4.32,1.95,0
2,0.3,2.6,5.2,3.0,0
3,0.22,1.53,1.92,0.0,0
1,0.4,1.72,3.22,1.89,0
1,0.5,4.2,4.1,0.0,0
2,0.58,4.83,4.72,0.0,0
3,0.86,6.84,20.17,1.48,1
2,0.32,6.81,23.64,1.63,0
1,0.29,4.07,13.33,0.0,0
3,0.35,6.4,19.83,1.39,1
1,0.34,6.07,19.32,1.34,0
3,0.44,7.59,25.14,0.0,1
3,0.3,6.65,19.45,1.37,1
2,0.18,3.04,5.94,4.13,0
3,0.09,2.03,4.19,2.84,1
3,0.21,4.3,10.59,0.0,0
2,0.7,6.15,13.05,0.0,0
0,0.81,7.07,15.01,0.0,0
0,0.5,9.8,32.5,0.0,0
1,0.48,9.31,30.87,0.0,0
3,0.19,1.76,6.19,0.63,0
2,0.22,1.83,6.97,3.26,0
3,0.28,1.89,7.88,3.63,1
3,0.17,0.72,3.27,1.25,1
0,0.41,1.05,4.19,1.44,0
3,0.2,0.83,3.49,0.0,0
3,0.21,1.79,7.54,2.21,1
1,0.17,1.49,6.45,1.88,0
3,0.41,1.98,6.98,2.6,1
1,0.5,2.31,6.41,3.22,0
2,0.17,1.61,9.56,6.76,1
1,0.18,1.68,9.96,7.96,0
1,0.09,0.73,7.14,6.53,0
3,0.14,0.91,7.21,5.51,1
0,0.13,2.2,4.33,0.5,0
3,0.2,2.57,5.46,0.6,0
1,0.6,5.6,11.7,0.0,0
1,0.5,4.8,10.1,0.0,0
3,0.37,2.82,6.64,1.7,1
3,0.41,2.38,7.18,1.39,1
3,0.29,2.81,4.78,1.35,1
2,0.12,3.1,5.35,1.47,0
2,0.34,3.06,5.35,1.47,0
0,0.11,3.1,5.36,1.47,0
2,0.49,3.17,2.85,0.38,0
0,0.52,3.83,3.12,0.62,0
3,0.3,3.38,8.95,2.2,1
3,0.5,2.55,7.1,1.74,1
3,0.41,3.78,7.86,0.0,0
3,0.39,3.64,8.32,2.08,1
1,0.15,1.53,17.34,2.9,0
0,0.14,2.09,21.15,3.55,0
1,0.04,0.39,3.61,0.0,0
3,0.02,0.23,2.16,0.0,0
1,0.13,0.11,0.38,0.0,0
2,0.1,1.28,5.8,3.2,0
0,0.06,1.27,5.51,2.79,0
0,0.16,1.43,7.37,3.83,0
0,0.09,1.51,6.94,3.32,0
3,0.1,2.0,6.1,2.27,1
3,0.09,1.8,5.41,0.0,0
2,0.2,1.5,2.18,1.18,0
1,0.16,1.56,1.78,0.83,0
1,0.5,1.1,2.4,1.06,0
0,0.2,1.2,3.23,1.41,0
3,0.17,1.5,2.41,0.0,0
1,0.1,0.7,4.07,0.0,0
0,0.11,0.76,5.33,0.0,0
2,0.24,0.93,9.58,4.74,0
2,0.18,0.76,8.22,3.45,0
3,0.14,0.58,5.37,2.46,1
1,0.19,0.64,5.54,2.48,0
0,0.46,0.78,7.9,4.76,0
1,0.68,0.58,7.73,4.08,0
2,0.28,1.36,38.06,1.7,1
3,0.28,1.92,4.97,1.91,1
0,0.45,1.84,4.11,2.08,0
0,0.27,2.01,4.68,2.22,0
0,0.22,1.61,3.75,1.05,0
2,0.3,1.5,9.2,1.6,0
3,0.19,0.96,5.9,0.0,0
0,0.17,0.69,2.97,1.34,0
2,0.16,0.83,4.0,2.37,0
3,0.3,0.85,3.65,0.0,0
2,0.2,1.8,3.74,1.1,0
0,0.08,1.88,4.13,1.1,0
3,0.13,0.82,4.51,1.66,1
3,0.48,0.62,5.09,1.89,1
0,0.1,0.9,4.0,0.0,0
2,0.3,1.7,4.7,0.7,0
3,0.2,1.4,17.51,8.73,1
3,0.73,3.27,4.35,1.85,1
3,0.56,3.36,3.02,0.0,0
1,0.09,1.64,4.31,2.01,0
0,0.61,3.02,5.42,0.46,0
2,0.72,2.71,5.65,0.4,0
1,0.37,2.69,6.46,0.0,0
3,0.41,2.97,7.1,0.57,0
1,0.52,2.13,3.67,0.87,0
2,1.35,3.27,18.7,6.26,1
0,1.5,3.41,20.98,4.54,0
3,0.77,1.95,13.86,4.15,1
0,1.22,2.29,14.34,4.44,0
3,0.42,1.74,18.13,3.23,1
1,0.5,2.41,19.44,5.59,0
2,1.43,2.18,13.02,4.11,0
0,0.78,3.02,20.71,2.5,0
3,0.67,2.55,19.3,3.07,1
3,0.78,3.28,23.5,3.78,1
1,0.74,3.11,22.33,3.59,0
0,1.42,3.62,25.87,3.36,0
0,0.55,2.33,18.17,0.0,0
3,0.4,2.0,3.6,0.0,0
0,0.35,2.95,18.83,3.0,0
1,0.38,3.17,20.32,3.23,0
0,0.7,8.98,25.13,0.0,0
2,0.66,8.49,23.76,4.46,0
3,0.3,3.3,9.5,5.04,1
1,0.3,2.6,7.0,0.0,0
1,0.4,2.8,8.35,0.0,0
1,0.1,2.53,9.18,0.0,0
3,0.25,4.1,4.82,0.0,0
0,0.1,4.67,2.8,0.0,0
1,0.7,2.6,5.5,4.4,0
1,0.6,1.9,3.8,3.11,0
1,0.11,0.65,3.63,1.67,0
1,0.16,0.59,2.16,1.38,0
2,0.7,2.7,9.2,0.71,0
0,0.6,2.0,6.4,0.5,0
1,0.18,0.98,5.88,3.53,0
0,0.23,0.83,8.73,3.2,0
2,4.73,11.22,7.61,2.48,1
2,5.2,11.91,8.91,2.18,1
2,0.2,1.25,3.35,0.25,0
0,0.18,1.15,3.07,0.23,0
2,0.5,6.36,33.06,1.0,1
1,0.75,1.82,17.77,1.7,0
0,0.02,0.62,3.39,0.0,0
0,0.02,0.6,3.69,0.0,0
0,0.2,1.2,4.35,2.02,0
0,0.34,0.66,14.34,5.17,0
3,1.4,9.4,8.28,0.0,0
1,0.93,5.27,11.15,1.0,0
2,0.2,2.1,9.19,4.08,0
2,0.27,2.95,9.2,0.0,0
3,0.01,2.0,17.44,9.6,1
2,0.04,0.48,6.75,0.0,0
3,0.44,4.82,81.03,0.0,1
2,0.25,4.65,5.8,0.0,0
3,0.2,3.68,7.29,1.0,1
2,0.93,4.28,8.75,2.26,0
3,0.4,1.9,5.63,1.25,1
1,0.46,2.66,4.9,0.0,0
3,0.49,2.84,5.23,1.34,1
0,0.56,8.58,65.03,0.0,0
3,0.49,2.24,6.79,2.38,1
2,0.53,1.49,6.86,1.16,0
3,0.57,3.12,5.1,0.6,0
2,0.1,1.7,6.2,2.6,0
3,0.11,1.8,6.69,2.8,1
1,0.58,3.28,4.44,2.26,0
1,0.8,4.2,7.3,0.0,0
0,0.7,3.2,5.0,0.62,0
2,0.3,1.5,14.15,3.9,0
3,0.2,0.81,7.62,2.11,1
0,0.55,8.96,22.14,0.0,0
1,0.45,8.8,21.25,0.0,0
1,0.22,1.35,2.23,0.94,0
2,0.3,1.23,3.29,1.19,0
0,0.14,0.9,2.97,1.97,0
2,0.15,1.36,2.87,0.78,0
1,0.1,2.6,17.23,0.0,0
0,0.07,1.58,16.02,0.5,0
2,0.22,1.33,2.26,0.48,0
2,0.1,1.34,16.3,0.31,0
3,0.08,1.73,20.0,0.0,0
1,0.34,3.09,3.26,1.98,0
3,0.47,2.17,5.29,2.34,1
0,0.33,3.58,4.04,0.0,0
0,0.29,1.87,5.09,2.34,0
1,0.35,2.11,3.87,2.5,0
1,0.1,2.5,4.3,1.72,0
3,0.35,3.45,7.68,0.3,0
1,0.99,9.58,75.37,2.21,1
1,0.22,1.56,14.39,3.84,0
3,0.42,2.86,4.67,1.32,1
1,0.47,2.56,4.51,1.41,0
0,0.27,2.49,3.41,0.0,0
2,0.25,2.27,3.11,0.32,0
1,0.3,2.2,3.9,0.0,0
1,0.2,1.7,2.8,0.0,0
2,0.2,1.5,2.5,0.29,0
3,0.17,1.3,2.13,0.25,0
0,0.19,1.93,7.45,1.48,0
3,0.21,1.87,4.51,2.4,1
2,0.25,1.69,6.63,2.97,0
1,0.24,1.63,6.41,2.87,0
0,0.1,1.1,9.34,4.24,0
2,0.19,1.36,10.15,4.73,0
1,0.46,8.95,83.28,37.41,1
2,0.09,0.85,4.02,2.2,0
2,10.8,0.95,7.86,0.0,1
0,0.1,0.79,6.82,0.0,0
2,0.1,0.77,6.59,2.9,0
0,0.06,0.89,8.45,3.81,0
3,0.05,0.71,6.7,2.9,1
1,0.19,1.83,7.34,2.33,0
1,0.47,0.97,5.74,3.91,0
2,0.4,1.9,6.5,2.18,0
0,0.08,0.8,7.55,5.02,0
3,14.1,3.15,30.53,0.0,1
3,14.3,4.14,33.79,5.1,2
1,0.79,2.97,6.33,0.85,0
0,0.3,1.2,17.99,4.8,0
2,0.3,1.32,17.01,4.8,0
2,0.2,2.8,7.55,4.0,0
0,0.23,3.27,7.05,3.99,0
1,0.3,2.8,7.2,0.0,0
0,0.38,3.5,9.02,4.82,0
1,0.4,5.42,14.45,5.67,0
3,0.22,5.36,15.63,5.93,1
3,0.48,3.01,10.6,3.2,1
3,0.8,4.47,11.36,2.99,1
3,0.27,3.09,9.25,0.0,0
0,0.95,4.33,11.82,0.0,0
1,0.4,5.22,13.62,5.0,0
1,0.27,5.15,14.26,4.4,0
3,0.68,8.8,27.11,0.0,1
0,0.51,7.05,17.08,0.0,0
1,0.27,2.17,8.48,0.0,0
2,0.47,3.4,11.15,0.0,0
2,0.42,3.09,10.12,4.36,0
3,0.38,3.28,8.57,0.0,0
2,0.32,3.98,13.51,0.0,0
0,0.2,2.54,8.63,3.77,0
2,0.1,0.9,5.1,3.12,0
2,0.17,0.86,4.64,2.4,0
2,0.2,0.92,6.7,3.19,0
3,0.3,0.8,3.9,0.0,0
0,0.21,1.08,4.45,0.0,0
3,0.18,0.95,3.9,0.0,0
2,11.85,0.78,4.22,2.17,1
0,1.64,7.2,23.88,3.0,0
1,1.36,5.96,19.49,2.48,0
0,0.14,0.38,27.23,0.39,0
1,0.4,2.6,3.7,0.0,0
3,0.4,2.3,3.1,1.6,1
2,0.09,2.05,17.49,0.82,0
0,0.08,2.14,18.07,0.62,0
0,0.1,1.68,15.71,1.15,0
1,0.14,1.89,15.9,1.29,0
0,0.13,2.63,21.44,1.08,0
2,0.15,2.1,21.08,1.53,0
0,0.15,2.3,19.59,1.43,0
2,4.99,2.34,23.96,0.21,0
0,5.13,2.51,27.5,0.29,0
3,1.81,2.22,26.15,0.69,1
3,0.1,2.57,12.44,0.0,0
1,0.1,1.96,21.55,1.7,0
2,0.1,4.29,46.06,1.4,1
2,0.1,1.87,20.13,0.91,0
2,0.1,2.86,17.21,0.0,0
0,0.1,1.71,20.01,0.89,0
1,0.1,2.1,23.28,0.0,0
1,0.1,4.39,29.63,0.0,0
3,12.52,3.0,35.11,1.49,2
3,4.2,1.96,16.94,1.41,1
3,3.68,2.87,10.78,0.0,1
0,7.59,5.06,11.27,0.0,0
0,0.11,1.2,9.89,0.0,0
3,0.21,1.41,13.61,0.0,0
2,0.41,8.34,81.17,3.36,1
1,5.13,1.77,10.87,1.61,0
1,0.54,8.22,85.51,3.47,1
3,4.96,2.05,14.36,0.0,1
2,1.1,10.9,77.7,3.37,1
2,4.8,2.13,16.13,1.74,1
2,3.7,8.9,74.31,0.0,1
2,4.12,2.3,12.84,0.0,0
0,4.59,7.77,73.93,0.0,0
2,4.3,2.12,12.77,0.0,0
0,0.62,2.06,17.72,0.0,0
1,11.59,2.65,28.51,0.27,1
1,6.66,1.87,18.28,0.0,0
0,8.79,2.46,24.13,0.0,0
2,6.24,2.16,25.59,0.2,1
0,6.76,2.9,31.66,0.31,0
2,0.14,1.83,17.47,0.0,0
3,13.21,2.22,21.86,0.0,1
3,8.71,1.93,24.8,0.28,1
0,9.05,2.13,27.29,0.27,0
2,0.16,2.38,17.47,0.78,0
0,0.13,1.98,14.52,0.0,0
1,4.66,2.24,24.81,0.2,0
0,5.48,2.75,25.55,0.37,0
3,5.78,2.42,23.98,0.0,1
0,8.2,3.44,34.03,0.0,0
1,14.95,2.83,30.15,0.0,1
2,18.71,3.55,39.68,0.0,1
3,2.2,2.7,25.5,0.3,1
1,3.39,2.19,23.51,0.2,0
1,3.76,2.57,26.98,0.25,0
0,0.34,6.9,83.1,3.52,0
0,8.2,2.68,11.17,0.0,0
1,0.07,1.03,3.28,0.0,0
1,0.08,1.09,3.3,2.4,0
1,0.4,3.15,2.33,0.0,0
0,0.22,2.72,3.39,0.69,0
1,0.1,1.0,6.5,2.76,0
2,0.07,0.72,4.9,2.08,0
0,0.28,1.1,8.09,3.3,0
3,0.13,1.09,26.39,0.0,1
0,0.36,2.03,3.39,0.0,0
2,0.19,1.49,3.55,0.0,0
3,0.1,0.68,3.4,1.86,1
0,0.1,0.6,4.1,2.5,0
0,0.24,0.67,3.43,1.83,0
2,0.72,7.9,63.37,37.32,2
1,0.16,1.08,8.62,4.46,0
0,0.18,0.93,6.84,3.95,0
3,0.2,3.3,18.6,0.0,0
0,0.17,2.73,15.36,2.9,0
2,0.14,0.91,4.28,1.78,0
2,0.03,0.54,6.75,0.28,0
2,0.16,1.51,12.29,0.61,0
1,0.56,1.68,9.57,0.6,0
2,0.28,5.81,5.11,0.49,0
3,0.04,1.28,6.73,0.0,0
0,0.05,1.14,5.23,0.0,0
1,6.8,12.95,11.05,0.0,0
1,6.4,12.35,11.05,0.0,0
2,6.7,13.09,9.57,0.0,1
0,4.45,8.47,6.53,0.52,0
2,7.1,13.1,9.4,0.0,1
0,0.39,2.86,3.63,0.42,0
0,0.26,2.97,3.75,0.43,0
1,0.37,2.11,2.92,0.33,0
3,0.5,2.81,3.4,0.4,0
0,0.57,3.63,4.21,0.65,0
3,0.87,4.01,4.8,0.51,0
2,0.27,1.01,3.88,2.88,0
2,0.39,1.04,3.79,2.48,0
3,0.07,0.61,2.96,1.19,1
0,0.14,0.83,4.8,0.0,0
2,0.2,1.28,5.54,2.33,0
1,0.2,1.2,3.84,2.39,0
1,0.17,1.03,3.3,1.5,0
2,0.32,1.21,3.11,2.5,0
3,0.36,1.14,2.69,1.71,1
3,0.13,1.16,3.58,1.71,1
0,0.13,1.15,3.56,1.69,0
0,0.11,1.03,6.85,0.0,0
3,0.1,0.8,10.42,0.0,0
3,0.14,1.12,14.58,0.0,0
2,0.08,0.67,8.79,0.0,0
1,0.1,1.0,11.69,2.2,0
3,0.09,0.9,10.49,1.97,1
1,0.1,1.76,14.41,2.83,0
1,0.07,1.23,10.05,0.0,0
3,0.5,2.0,8.7,3.95,1
1,0.62,2.48,10.81,4.9,0
1,0.37,1.48,6.46,2.93,0
2,0.57,0.64,6.91,2.76,0
1,0.26,0.66,6.46,2.53,0
1,1.02,5.03,19.59,0.0,0
0,0.8,5.07,24.38,0.0,0
2,0.54,2.64,17.61,0.0,0
3,0.49,2.6,13.98,0.0,0
2,0.89,4.31,19.94,0.0,0
3,0.89,4.31,19.95,2.21,1
0,0.2,2.6,3.14,0.0,0
1,0.24,2.08,3.7,0.0,0
1,0.51,2.49,8.82,0.0,0
0,0.34,2.18,7.38,5.48,0
1,0.05,1.57,20.12,4.18,0
0,0.15,2.01,20.71,6.48,0
0,0.14,1.37,17.72,5.74,0
2,0.2,1.65,21.12,5.0,0
1,0.2,1.98,23.19,5.45,0
0,0.18,1.71,22.22,0.0,0
0,0.12,1.71,23.4,9.17,0
0,0.2,1.5,26.46,0.4,0
3,0.11,0.52,34.6,0.49,1
3,0.74,4.98,6.7,3.01,1
3,0.41,2.72,4.02,0.0,0
3,0.09,0.92,2.32,0.0,0
1,0.08,0.73,3.2,0.0,0
0,0.97,2.79,6.91,0.0,0
0,0.68,4.16,6.85,0.0,0
0,0.2,1.2,5.1,4.0,0
2,0.2,0.88,3.89,2.63,0
3,0.11,0.95,4.01,2.49,1
2,0.25,0.79,3.47,2.55,0
3,0.19,0.91,6.19,3.52,1
3,0.08,0.69,3.62,0.0,0
0,0.29,0.85,3.53,2.58,0
1,0.47,4.32,18.91,12.18,1
2,0.21,1.65,8.98,4.83,0
0,0.44,12.91,74.68,43.9,1
1,0.3,1.2,5.31,3.56,0
0,0.13,1.45,8.43,5.77,0
0,0.19,1.56,9.94,0.0,0
1,1.93,2.13,10.24,0.0,0
2,0.74,0.94,8.77,7.36,1
3,0.39,1.32,7.09,0.0,0
3,0.07,0.29,10.98,0.0,0
2,0.1,0.9,6.43,3.8,0
1,0.08,0.71,5.06,2.99,0
2,0.16,1.04,2.94,0.0,0
1,0.24,1.53,4.35,2.35,0
3,0.3,1.5,7.13,0.81,0
3,0.23,1.14,4.36,0.53,0
2,0.3,1.36,2.42,0.0,0
2,0.31,2.47,3.67,0.0,0
0,0.42,3.35,4.98,0.75,0
3,0.19,2.46,3.39,0.0,0
2,0.38,2.99,4.85,1.07,0
0,0.31,0.93,3.87,2.84,0
2,0.25,1.42,7.13,0.0,0
0,0.25,2.59,9.26,2.41,0
0,0.52,3.33,13.47,0.0,0
1,0.15,2.86,13.09,3.12,0
0,0.32,0.91,3.83,2.78,0
1,0.3,1.8,3.4,0.0,0
3,0.1,1.4,23.94,4.8,1
0,0.06,0.88,12.3,2.46,0
3,0.1,2.3,1.29,0.2,0
2,0.2,0.4,3.0,0.0,0
2,0.2,0.4,3.04,1.18,0
1,0.87,6.95,4.31,0.0,0
0,0.66,5.31,3.21,0.0,0
0,1.1,5.85,14.1,0.0,0
1,0.9,11.6,28.1,0.0,0
0,0.17,1.53,27.88,0.5,0
3,0.14,1.49,27.48,0.49,1
3,0.09,0.72,8.82,1.8,1
2,0.09,0.72,8.82,0.0,0
1,0.06,0.84,18.18,0.0,0
2,0.08,0.8,16.28,11.05,1
2,0.7,1.8,3.06,0.0,0
0,0.81,2.09,3.55,0.0,0
1,3.5,21.2,64.29,0.0,1
1,0.7,2.0,3.2,0.0,0
1,0.64,1.83,2.93,0.0,0
0,1.8,4.6,31.68,0.0,0
1,0.2,2.1,8.53,0.0,0
0,0.19,2.09,8.18,0.0,0
3,0.6,2.8,8.32,0.0,0
0,0.41,1.9,5.63,0.0,0
3,2.1,15.2,74.65,0.0,1
0,5.2,31.3,42.38,0.0,1
2,0.06,1.4,2.14,0.7,0
3,0.94,0.92,4.74,2.14,1
1,3.0,17.9,68.7,38.48,2
3,0.1,1.1,2.63,0.0,0
1,0.5,12.3,80.7,38.16,2
3,0.18,1.21,3.35,2.2,1
3,0.31,0.91,4.31,2.59,1
0,0.13,0.95,8.59,2.2,0
0,0.35,0.89,8.85,3.3,0
0,0.2,0.98,20.93,15.4,0
1,0.32,1.28,25.36,5.74,1
0,0.27,1.44,7.24,0.0,0
0,0.9,5.25,11.6,0.0,0
2,0.32,1.86,4.1,0.0,0
2,0.15,0.95,9.28,3.91,0
2,5.04,4.42,16.97,6.59,1
0,0.57,1.91,17.57,1.48,0
2,12.95,7.89,5.9,1.85,1
0,3.54,0.89,32.12,27.25,1
3,2.68,1.96,13.05,0.0,0
0,0.3,6.21,80.88,2.97,0
3,0.39,5.92,2.42,0.3,0
2,7.72,57.47,23.9,3.1,1
2,0.64,3.03,9.14,0.65,0
3,0.2,2.0,9.46,5.1,1
2,1.28,2.35,15.47,0.0,0
1,14.76,6.08,27.81,1.79,1
0,0.13,2.5,21.15,1.18,0
0,0.1,2.44,24.24,0.0,0
0,2.53,3.81,3.6,0.0,0
1,0.1,2.5,16.8,7.87,0
2,1.49,8.1,79.57,38.82,2
1,0.28,1.64,7.29,4.4,0
1,0.19,1.16,3.18,0.0,0
2,0.26,0.98,2.98,0.0,0
2,0.2,4.24,13.39,0.0,0
3,0.56,3.36,3.01,0.0,0
0,0.18,2.11,4.11,0.0,0
0,0.1,4.49,16.14,0.0,0
2,0.34,2.89,11.39,0.99,0
2,0.5,3.11,9.18,0.84,0
3,0.22,2.4,4.11,1.3,1
0,0.18,1.8,2.48,1.0,0
0,0.42,2.95,1.92,0.32,0
2,0.2,3.6,6.16,1.04,0
0,0.18,0.84,4.32,1.95,0
1,0.22,1.53,1.52,0.0,0
2,0.58,4.83,4.72,0.0,0
0,0.32,6.81,23.64,1.63,0
2,0.29,4.07,13.33,0.93,0
2,0.3,6.65,19.45,1.37,0
3,0.34,6.07,19.32,1.34,1
3,0.09,2.03,3.6,2.84,1
3,0.81,7.07,15.01,0.0,0
0,0.48,9.31,30.87,0.0,0
1,0.32,1.86,3.5,0.0,0
2,0.12,1.82,7.13,3.27,0
1,0.28,1.89,7.88,3.63,0
0,0.28,1.89,7.88,3.63,0
3,0.28,1.89,7.88,3.63,1
0,0.1,0.8,3.5,0.0,0
1,0.1,0.8,3.5,0.62,0
1,0.1,0.8,3.5,0.62,0
1,0.46,1.12,4.32,0.78,0
1,0.21,1.8,7.58,2.22,0
1,0.17,1.49,6.45,1.88,0
2,0.17,1.49,6.45,1.88,0
3,0.17,1.49,6.45,1.88,1
0,0.18,1.68,9.96,7.96,0
3,0.07,0.8,6.57,5.38,1
1,0.2,2.57,5.46,0.6,0
1,0.81,2.09,3.55,0.0,0
1,0.5,4.8,10.1,0.0,0
1,0.35,2.98,5.06,1.48,0
2,0.35,2.98,5.06,1.48,0
2,0.35,2.98,5.24,0.0,0
0,0.41,2.38,7.18,1.39,0
2,0.12,3.1,5.35,1.47,0
1,0.11,3.1,5.35,1.44,0
1,0.5,2.55,7.1,1.74,0
1,0.39,3.64,8.32,2.08,0
0,0.14,2.09,21.15,3.55,0
1,0.02,0.23,2.16,0.0,0
2,0.18,1.21,5.37,0.0,0
1,0.18,1.21,5.37,0.0,0
2,0.06,1.27,5.51,2.79,0
2,0.09,1.51,6.94,3.32,0
1,0.09,1.8,5.41,0.0,0
0,0.16,1.56,1.78,0.83,0
1,0.17,1.5,2.41,0.0,0
3,0.11,0.76,4.74,0.0,0
1,0.18,0.76,8.22,3.45,0
3,0.14,0.59,5.36,2.46,1
0,0.19,0.64,5.54,2.48,0
2,0.68,0.58,7.73,4.08,0
3,0.45,1.84,4.11,1.86,1
2,0.22,1.61,3.16,0.46,0
2,0.19,0.96,5.9,0.0,0
0,0.16,0.83,4.0,2.37,0
3,0.08,1.88,4.13,1.1,1
0,0.48,0.62,4.5,1.89,0
2,0.09,1.64,4.31,2.01,0
3,0.72,2.71,5.65,0.0,0
2,0.41,2.97,7.1,0.57,0
2,1.5,3.41,20.98,4.54,0
2,0.77,1.95,13.86,4.15,0
0,0.42,1.74,18.13,3.23,0
3,0.5,2.41,19.44,5.59,1
2,0.67,2.55,18.71,3.07,0
3,0.74,3.11,22.33,3.59,1
2,0.38,3.17,19.73,3.23,0
3,0.66,8.49,23.5,4.46,1
0,0.3,2.6,7.0,0.0,0
0,0.1,4.67,2.8,0.0,0
3,0.6,1.9,3.8,3.11,1
3,0.6,2.0,6.4,1.62,1
2,0.23,0.83,8.14,3.2,0
1,0.02,0.6,3.1,0.0,0
2,0.34,0.66,13.75,5.17,1
0,0.93,5.27,11.15,1.0,0
3,0.19,2.09,8.18,0.0,0
2,0.27,2.95,9.2,0.0,0
1,0.2,3.68,7.29,1.0,0
1,0.4,1.9,5.63,1.25,0
2,0.49,2.84,5.23,1.34,0
2,0.41,1.9,5.62,0.0,0
2,0.11,1.8,6.69,2.8,0
0,0.7,3.2,5.0,0.62,0
0,0.2,0.81,7.62,2.11,0
1,0.07,1.58,16.02,0.0,0
0,0.47,2.17,5.29,2.34,0
2,0.22,1.56,14.39,3.84,0
0,0.47,2.56,4.51,1.41,0
0,0.25,2.27,3.11,0.32,0
0,0.2,1.7,2.8,0.0,0
2,0.17,1.3,2.13,0.25,0
2,0.21,1.87,4.51,2.4,0
2,0.24,1.63,6.41,2.87,0
1,0.19,1.36,9.56,4.73,0
2,0.1,0.77,6.0,2.9,0
0,0.05,0.71,6.11,2.9,0
1,0.3,1.32,17.01,4.8,0
2,0.23,3.27,6.46,3.99,0
2,0.38,3.5,8.43,4.82,0
0,0.22,5.36,15.63,5.93,0
0,0.3,3.19,9.75,3.2,0
2,0.35,4.42,12.58,4.16,0
3,0.27,5.15,14.26,4.4,1
3,0.51,7.05,17.08,0.0,0
2,0.27,2.17,8.48,2.83,0
1,0.42,3.09,10.12,4.36,0
0,0.2,2.54,8.63,3.77,0
0,0.44,1.87,8.81,5.3,0
2,0.1,0.9,5.1,3.32,0
1,0.3,0.99,6.03,4.2,0
2,0.2,0.92,6.11,3.19,0
2,0.2,0.92,6.7,4.39,0
3,0.2,0.92,6.11,4.39,1
2,0.18,0.95,3.31,0.0,0
0,1.36,5.96,19.49,2.48,0
2,0.4,2.3,3.1,1.6,0
1,0.13,2.5,21.15,1.18,0
2,0.1,1.96,21.55,1.7,0
2,0.1,4.29,46.06,1.4,1
2,0.1,1.87,20.13,0.91,0
1,0.1,2.86,17.2,0.0,0
